file_name,URL
2001-09-18.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-09-18/toc_unixml/1537-8.xml;fileType=text%2Fxml
2001-09-19.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-09-19/toc_unixml/1539-4.xml;fileType=text%2Fxml
2001-09-20.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-09-20/toc_unixml/1542-4.xml;fileType=text%2Fxml
2001-09-24.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-09-24/toc_unixml/1553-6.xml;fileType=text%2Fxml
2001-09-25.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-09-25/toc_unixml/1556-4.xml;fileType=text%2Fxml
2001-09-26.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-09-26/toc_unixml/1561-5.xml;fileType=text%2Fxml
2001-09-27.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-09-27/toc_unixml/1564-6.xml;fileType=text%2Fxml
2002-02-12.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-02-12/toc_unixml/1582-7.xml;fileType=text%2Fxml
2002-02-13.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-02-13/toc_unixml/1585-10.xml;fileType=text%2Fxml
2002-02-14.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-02-14/toc_unixml/1586-6.xml;fileType=text%2Fxml
2002-02-18.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-02-18/toc_unixml/1591-6.xml;fileType=text%2Fxml
2002-02-19.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-02-19/toc_unixml/1597-6.xml;fileType=text%2Fxml
2002-02-20.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-02-20/toc_unixml/1598-2.xml;fileType=text%2Fxml
2002-02-21.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-02-21/toc_unixml/1601-4.xml;fileType=text%2Fxml
2002-03-11.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-03-11/toc_unixml/1615-4.xml;fileType=text%2Fxml
2002-03-12.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-03-12/toc_unixml/1617-3.xml;fileType=text%2Fxml
2002-03-13.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-03-13/toc_unixml/1620-2.xml;fileType=text%2Fxml
2002-03-14.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-03-14/toc_unixml/1622-3.xml;fileType=text%2Fxml
2002-03-19.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-03-19/toc_unixml/1628-2.xml;fileType=text%2Fxml
2002-03-20.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-03-20/toc_unixml/1632-4.xml;fileType=text%2Fxml
2002-03-21.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-03-21/toc_unixml/1633-5a.xml;fileType=text%2Fxml
2002-05-14.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-05-14/toc_unixml/1694-3.xml;fileType=text%2Fxml
2002-05-15.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-05-15/toc_unixml/1696-3.xml;fileType=text%2Fxml
2002-05-16.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-05-16/toc_unixml/1698-2.xml;fileType=text%2Fxml
2002-05-27.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-05-27/toc_unixml/1713-2.xml;fileType=text%2Fxml
2002-05-28.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-05-28/toc_unixml/1716-2.xml;fileType=text%2Fxml
2002-05-29.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-05-29/toc_unixml/1723-2.xml;fileType=text%2Fxml
2002-05-30.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-05-30/toc_unixml/1725-3.xml;fileType=text%2Fxml
